"match id","series id","end time","duration (s)","mode","map","team","player","win?","score","kills","deaths","+/-","k/d","kills per 10min","deaths per 10min","assists","headshots","suicides","team kills","team deaths","kills (stayed alive)","hits","shots","accuracy (%)","num lives","time alive (s)","avg time per life (s)","fave weapon","fave division","fave training","fave scorestreaks","hill time (s)","hill captures","hill defends","snd rounds","snd firstbloods","snd firstdeaths","snd survives","bomb pickups","bomb plants","bomb defuses","bomb sneak defuses","snd 1-kill round","snd 2-kill round","snd 3-kill round","snd 4-kill round","ctf captures","ctf returns","ctf pickups","ctf defends","ctf kill carriers","ctf flag carry time (s)","2-piece","3-piece","4-piece","4-streak","5-streak","6-streak","7-streak","8+-streak","scorestreaks earned","scorestreaks used","scorestreaks deployed","scorestreaks kills","scorestreaks assists"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Splyce","Bance","L","1","3","6","-3","0.50","3.9","7.8","1","1","0","0","0","3","19","127","15.0%","7","341.9","48.9","PPSh-41","","Hunker","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","7","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Splyce","Joshh","L","1","4","6","-2","0.67","5.2","7.8","1","1","0","0","0","4","19","104","18.3%","7","337.6","48.2","STG-44","","mountain_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","7","0","2","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Splyce","Jurd","L","1","3","6","-3","0.50","3.9","7.8","1","0","0","0","0","3","16","74","21.6%","7","290.6","41.5","STG-44","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","7","2","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36fc69e0-32b2-5d54-ae79-997d255edda2","champs-losers-4-0","2018-06-17 17:37:20 UTC","464","Search & Destroy","London Docks","Splyce","MadCat","L","1","2","6","-4","0.33","2.6","7.8","0","0","0","0","0","2","4","79","5.1%","7","346.7","49.5","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","7","0","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Rise Nation","Gunless","W","6","9","8","+1","1.12","8.2","7.3","2","2","0","1","0","7","46","184","25.0%","10","388.5","38.9","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","2","0","2","2","1","0","0","3","0","2","0","0","0","0","0","0","0.0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Rise Nation","Loony","W","6","5","6","-1","0.83","4.5","5.4","5","0","0","0","1","5","18","125","14.4%","10","402.0","40.2","PPSh-41","","Energetic","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","1","4","4","2","0","0","3","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Rise Nation","Slasher","W","6","7","6","+1","1.17","6.4","5.4","4","1","0","0","0","7","49","212","23.1%","10","460.3","46.0","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","2","1","4","2","2","1","0","5","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Rise Nation","TJHaly","W","6","9","8","+1","1.12","8.2","7.3","2","0","0","0","0","6","35","168","20.8%","10","390.4","39.0","PPSh-41","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","3","1","2","0","0","0","0","7","1","0","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Unilad","Alex","L","4","4","7","-3","0.57","3.6","6.4","1","0","0","0","0","4","30","122","24.6%","10","418.8","41.9","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","0","3","4","2","0","0","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Unilad","Seany","L","4","7","8","-1","0.88","6.4","7.3","3","1","0","0","0","6","33","161","20.5%","10","359.2","35.9","STG-44","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","1","1","2","1","0","0","0","3","2","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Unilad","Wuskin","L","4","13","6","+7","2.17","11.8","5.4","2","1","0","0","0","13","47","199","23.6%","10","492.0","49.2","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","0","2","4","0","0","2","0","2","4","1","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","3","2","2","2","0"
"4a176ab7-da30-5d10-b6e7-a2a88c9e1b85","champs-winners-2-1","2018-06-17 17:37:50 UTC","661","Search & Destroy","Ardennes Forest","Unilad","Zed","L","4","4","9","-5","0.44","3.6","8.2","3","0","0","0","0","1","21","79","26.6%","10","352.8","35.3","PPSh-41","","Energetic","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","10","2","4","1","2","0","0","0","4","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Echo Fox","Aqua","L","5","8","7","+1","1.14","5.5","4.8","3","0","0","0","1","6","49","237","20.7%","11","672.0","61.1","BAR","","Hunker","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","2","1","4","0","0","0","0","4","2","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Echo Fox","Faccento","L","5","8","7","+1","1.14","5.5","4.8","1","0","0","0","0","7","48","230","20.9%","11","716.8","65.2","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","1","2","4","2","1","0","0","6","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Echo Fox","Saints","L","5","8","8","0","1.00","5.5","5.5","0","0","0","1","0","8","39","138","28.3%","11","709.4","64.5","PPSh-41","","Inconspicuous","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","2","0","3","2","1","1","0","2","3","0","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","1","1","1","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Echo Fox","Temp","L","5","4","9","-5","0.44","2.8","6.2","2","0","0","0","0","4","27","125","21.6%","11","632.6","57.5","BAR","","Scoped","Fighter Pilot, Glide Bomb, Mortar Strike","0","0","0","11","1","2","2","4","1","0","0","2","1","0","0","0","0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Tainted Minds","Damage","W","6","3","8","-5","0.38","2.1","5.5","1","0","0","0","0","3","35","211","16.6%","11","612.2","55.7","STG-44","","Scoped","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","1","2","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Tainted Minds","Nimble","W","6","9","7","+2","1.29","6.2","4.8","0","1","0","0","0","6","51","237","21.5%","11","717.5","65.2","PPSh-41","","mountain_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","0","2","4","3","2","0","0","5","2","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Tainted Minds","Swiftazor","W","6","8","7","+1","1.14","5.5","4.8","1","1","0","0","0","8","40","182","22.0%","11","660.1","60.0","BAR","","infantry_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","1","1","4","4","2","0","0","3","1","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"746d1d32-e3d7-566a-8189-833abf707c16","champs-losers-4-3","2018-06-17 17:38:20 UTC","869","Search & Destroy","Valkyrie","Tainted Minds","Swifty","W","6","11","6","+5","1.83","7.6","4.1","2","2","0","0","0","10","35","165","21.2%","11","697.1","63.4","BAR","","armored_grandmaster","Fighter Pilot, Glide Bomb, Artillery Barrage","0","0","0","11","3","1","5","1","1","0","0","3","1","2","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0"
