"match id","series id","end time","duration (s)","mode","map","team","player","win?","score","kills","deaths","+/-","k/d","kills per 10min","deaths per 10min","assists","headshots","suicides","team kills","hits","shots","accuracy (%)","avg kill dist (m)","fave weapon","fave rig","fave payload","fave trait","fave scorestreaks","hill time (s)","hill captures","hill defends","snd rounds","snd firstbloods","bomb pickups","bomb plants","bomb defuses","bomb sneak defuses","uplink dunks","uplink throws","uplink points","2-piece","3-piece","4-piece","multikills","4-streak","5-streak","6-streak","7-streak","8+-streak","4+-streak","scorestreaks earned","scorestreaks used","payloads earned","payloads used"
"42AE7460-1122-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:28:37 UTC","778.0","Search & Destroy","Breakout","Luminosity Gaming","Saints","W","6","14","7","+7","2.00","10.8","5.4","3","0","0","0","57","215","26.5%","10.8m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","11","1","0","0","0","0","0","0","0","2","1","0","3","1","0","1","0","0","2","2","1","2","1"
"42AE7460-1122-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:28:37 UTC","778.0","Search & Destroy","Breakout","Luminosity Gaming","Slacked","W","6","5","9","-4","0.56","3.9","6.9","2","0","0","0","32","137","23.4%","13.8m","Erad","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","11","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"42AE7460-1122-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:28:37 UTC","778.0","Search & Destroy","Breakout","Supremacy","Eazy","L","5","14","7","+7","2.00","10.8","5.4","3","0","0","0","73","251","29.1%","16.9m","NV4","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","11","4","0","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","2","2","1","7","1"
"42AE7460-1122-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:28:37 UTC","778.0","Search & Destroy","Breakout","Supremacy","Malls","L","5","7","7","0","1.00","5.4","5.4","2","0","0","0","52","289","18.0%","12.9m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","11","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
"42AE7460-1122-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:28:37 UTC","778.0","Search & Destroy","Breakout","Supremacy","SyVortex","L","5","9","10","-1","0.90","6.9","7.7","2","1","0","0","41","146","28.1%","13.8m","Erad","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","11","3","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","5","1"
"42AE7460-1122-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:28:37 UTC","778.0","Search & Destroy","Breakout","Supremacy","TonyJs","L","5","4","10","-6","0.40","3.1","7.7","1","0","0","0","15","82","18.3%","9.7m","NV4","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","11","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Lethal Gaming","Hate","W","250","21","22","-1","0.95","20.9","21.9","16","1","0","1","116","574","20.2%","24.8m","NV4","Stryker","Centurion","Trophy Drone","Scorchers, Warden","76","8","4","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","1","1"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Lethal Gaming","HumanJesus","W","250","24","14","+10","1.71","23.8","13.9","11","2","0","0","105","533","19.7%","20.6m","NV4","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","94","1","1","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","1","0","0","2","3","2","1","1"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Lethal Gaming","Juju","W","250","20","20","0","1.00","19.9","19.9","8","3","0","0","85","428","19.9%","14.9m","KBAR-32","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","95","4","5","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","0","1","2","1","1","1"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Lethal Gaming","KlinK","W","250","21","19","+2","1.11","20.9","18.9","7","0","0","1","80","391","20.5%","15.3m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","82","2","4","0","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","0","2","2","1","0","0"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Team Infused","Alexx","L","201","27","20","+7","1.35","26.8","19.9","7","1","0","0","140","521","26.9%","16.9m","NV4","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","25","1","2","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","1","1","1","0"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Team Infused","Niall","L","201","16","24","-8","0.67","15.9","23.8","11","0","0","0","106","521","20.3%","19.9m","KBAR-32","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","59","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Team Infused","Nolson","L","201","11","19","-8","0.58","10.9","18.9","2","1","0","3","63","284","22.2%","22.0m","KBAR-32","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","107","5","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"D8168B00-1122-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:29:53 UTC","604.0","Hardpoint","Breakout","Team Infused","Zerg","L","201","20","23","-3","0.87","19.9","22.8","7","1","0","0","103","400","25.8%","16.8m","KBAR-32","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","74","4","3","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","1","1"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","eUnited","Arcitys","W","6","11","4","+7","2.75","11.6","4.2","1","0","1","3","41","107","38.3%","12.0m","KBAR-32","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","4","3","1","0","0","0","0","4","0","0","4","0","0","0","0","1","1","3","3","2","1"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","eUnited","Clayster","W","6","4","6","-2","0.67","4.2","6.3","3","0","0","0","29","118","24.6%","17.9m","NV4","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","eUnited","Prestinni","W","6","11","3","+8","3.67","11.6","3.2","2","1","0","0","54","155","34.8%","11.2m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","8","2","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","2","1"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","eUnited","Silly","W","6","3","5","-2","0.60","3.2","5.3","0","0","0","0","16","142","11.3%","16.5m","NV4","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","Mindfreak","Buzzo","L","2","4","8","-4","0.50","4.2","8.4","1","1","0","1","27","98","27.6%","23.5m","KBAR-32","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","Mindfreak","Denz","L","2","6","7","-1","0.86","6.3","7.4","1","3","0","1","34","143","23.8%","11.2m","KBAR-32","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","Mindfreak","Fighta","L","2","3","6","-3","0.50","3.2","6.3","0","0","0","0","21","85","24.7%","20.5m","Erad","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0A92EBE6-1123-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:30:44 UTC","570.0","Search & Destroy","Crusher","Mindfreak","Shockz","L","2","3","8","-5","0.38","3.2","8.4","5","0","0","0","36","179","20.1%","14.2m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","8","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Lethal Gaming","Hate","L","2","1","7","-6","0.14","1.1","7.6","7","0","0","0","19","137","13.9%","3.5m","NV4","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","8","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Lethal Gaming","HumanJesus","L","2","7","6","+1","1.17","7.6","6.5","1","0","0","0","33","165","20.0%","15.6m","NV4","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Lethal Gaming","Juju","L","2","5","7","-2","0.71","5.4","7.6","0","0","0","0","19","117","16.2%","10.4m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","8","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Lethal Gaming","KlinK","L","2","9","6","+3","1.50","9.7","6.5","3","3","0","0","52","183","28.4%","14.2m","Erad","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","1","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","2","0"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Team Infused","Alexx","W","6","8","5","+3","1.60","8.7","5.4","3","0","0","0","33","169","19.5%","15.4m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","1","0","1","1"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Team Infused","Niall","W","6","7","7","0","1.00","7.6","7.6","8","0","0","0","46","224","20.5%","18.9m","KBAR-32","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","8","1","3","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Team Infused","Nolson","W","6","5","4","+1","1.25","5.4","4.3","4","1","0","0","27","160","16.9%","23.0m","NV4","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D11717DC-1124-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:43:10 UTC","554.0","Search & Destroy","Crusher","Team Infused","Zerg","W","6","6","6","0","1.00","6.5","6.5","7","1","0","0","41","198","20.7%","14.9m","KBAR-32","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","8","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Luminosity Gaming","Classic","W","15","29","21","+8","1.38","27.8","20.1","10","0","0","0","158","600","26.3%","13.2m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","3","0","0","3","2","0","0","0","0","2","1","0","1","1"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Luminosity Gaming","Octane","W","15","23","22","+1","1.05","22.0","21.1","9","1","0","0","129","423","30.5%","21.0m","NV4","Warfighter","Overdrive","Resupply","Trinity Rocket, Scorchers, Bombardment","0","0","0","0","0","0","0","0","0","3","0","6","2","1","0","3","0","0","1","0","0","1","0","0","1","1"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Luminosity Gaming","Saints","W","15","26","23","+3","1.13","24.9","22.0","7","3","0","0","107","491","21.8%","15.9m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","2","0","0","0","0","0","0","0","0","1","1"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Luminosity Gaming","Slacked","W","15","33","20","+13","1.65","31.6","19.2","6","1","0","0","163","627","26.0%","11.3m","Erad","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","3","5","3","0","0","3","0","2","0","0","0","2","4","0","2","2"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Supremacy","Eazy","L","4","26","29","-3","0.90","24.9","27.8","8","4","0","0","150","585","25.6%","15.2m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","1","0","0","0","0","1","0","0","1","1"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Supremacy","Malls","L","4","22","23","-1","0.96","21.1","22.0","4","0","0","1","117","493","23.7%","17.0m","KBAR-32","Warfighter","Overdrive","Resupply","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","2","0","0","0","0","0","0","0","0","1","1"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Supremacy","SyVortex","L","4","18","33","-15","0.55","17.3","31.6","4","0","0","0","94","461","20.4%","9.2m","Erad","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
"D6018598-1124-11D3-A6EB-0CFE456F15BE","champs-pool-D-1","2017-08-09 15:44:30 UTC","626.0","Uplink","Throwback","Supremacy","TonyJs","L","4","20","26","-6","0.77","19.2","24.9","5","0","0","0","100","421","23.8%","16.0m","KBAR-32","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","4","0","0","0","0","0","0","0","0","0","0"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Rise Nation","Aqua","W","250","31","23","+8","1.35","29.6","21.9","9","2","0","1","143","501","28.5%","21.2m","KBAR-32","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","70","6","6","0","0","0","0","0","0","0","0","0","7","1","0","8","0","2","0","0","0","2","4","4","1","1"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Rise Nation","Faccento","W","250","27","19","+8","1.42","25.8","18.1","14","2","0","1","135","656","20.6%","18.5m","KBAR-32","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","61","6","3","0","0","0","0","0","0","0","0","0","5","1","0","6","1","0","1","0","0","2","4","3","1","1"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Rise Nation","Felony","W","250","28","20","+8","1.40","26.7","19.1","14","1","0","2","120","639","18.8%","16.8m","Erad","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","118","8","9","0","0","0","0","0","0","0","0","0","4","2","0","6","0","0","0","0","1","1","5","4","1","1"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Rise Nation","Loony","W","250","20","16","+4","1.25","19.1","15.3","8","2","0","0","95","447","21.3%","11.0m","Erad","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","71","2","2","0","0","0","0","0","0","0","0","0","3","0","0","3","1","0","0","0","0","1","2","1","0","0"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Team Vitality","Braaain","L","200","20","30","-10","0.67","19.1","28.6","10","1","0","0","115","521","22.1%","15.7m","KBAR-32","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","18","5","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","1","1"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Team Vitality","Shane","L","200","17","29","-12","0.59","16.2","27.7","3","1","0","0","59","469","12.6%","12.5m","Erad","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","14","4","2","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","0","1","1","1","0","0"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Team Vitality","Wallers","L","200","21","25","-4","0.84","20.0","23.8","8","2","0","1","118","483","24.4%","14.3m","KBAR-32","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","95","2","4","0","0","0","0","0","0","0","0","0","2","0","1","3","1","1","0","0","0","2","2","2","0","0"
"1AA3B824-1125-11D3-BDB4-0CFE454D2B61","champs-pool-D-4","2017-08-09 15:46:29 UTC","629.0","Hardpoint","Scorch","Team Vitality","Weeman","L","200","20","22","-2","0.91","19.1","21.0","4","2","0","1","96","431","22.3%","17.9m","KBAR-32","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","141","8","5","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","0","1","2","2","1","1"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","eUnited","Arcitys","W","8","20","22","-2","0.91","19.2","21.1","6","1","0","1","87","399","21.8%","15.1m","KBAR-32","Warfighter","Overdrive","Resupply","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","1","1","3","1","0","4","1","0","0","0","0","1","0","0","1","1"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","eUnited","Clayster","W","8","26","23","+3","1.13","25.0","22.1","9","0","0","0","135","523","25.8%","20.5m","NV4","Merc","Reactive Armor","Man-at-Arms","Trinity Rocket, Bombardment, Warden","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","1","0","0","0","1","0","0","0","0"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","eUnited","Prestinni","W","8","27","21","+6","1.29","25.9","20.2","6","1","0","0","128","528","24.2%","12.0m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","3","1","7","3","0","0","3","0","0","0","0","0","0","0","0","1","1"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","eUnited","Silly","W","8","24","26","-2","0.92","23.0","25.0","7","2","0","1","137","548","25.0%","12.5m","Erad","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","1","0","0","1","1","1","1","1"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","Mindfreak","Buzzo","L","5","18","22","-4","0.82","17.3","21.1","8","3","0","0","108","445","24.3%","25.6m","NV4","Stryker","Centurion","Trophy Drone","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","Mindfreak","Denz","L","5","25","26","-1","0.96","24.0","25.0","8","1","0","0","133","528","25.2%","13.6m","Erad","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","3","0","0","0","0","0","0","0","0","1","1"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","Mindfreak","Fighta","L","5","19","26","-7","0.73","18.2","25.0","5","0","0","0","111","528","21.0%","14.7m","Erad","Warfighter","Overdrive","Resupply","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","2","1","0","0","0","0","1","2","0","1","1"
"5357AEDC-1125-11D3-3BCD-00D9D1A0B6BB","champs-pool-C-0","2017-08-09 15:48:01 UTC","625.0","Uplink","Precinct","Mindfreak","Shockz","L","5","30","23","+7","1.30","28.8","22.1","8","6","0","0","157","598","26.3%","12.3m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","1","3","5","0","0","5","0","1","0","0","0","1","2","2","1","1"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Lethal Gaming","Hate","L","4","23","25","-2","0.92","22.1","24.0","12","0","0","0","115","509","22.6%","15.2m","KBAR-32","Warfighter","Overdrive","Resupply","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","1","1"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Lethal Gaming","HumanJesus","L","4","16","29","-13","0.55","15.4","27.8","11","1","0","0","86","415","20.7%","18.2m","NV4","FTL","FTL Jump","Power Slide","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","0","0","1","1","0","1","1"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Lethal Gaming","Juju","L","4","20","28","-8","0.71","19.2","26.9","7","0","0","0","97","452","21.5%","13.6m","KBAR-32","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Lethal Gaming","KlinK","L","4","21","28","-7","0.75","20.2","26.9","8","1","0","0","125","480","26.0%","16.5m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Trinity Rocket, Scorchers, Bombardment","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Team Infused","Alexx","W","14","30","19","+11","1.58","28.8","18.2","12","2","0","0","158","595","26.6%","13.8m","KBAR-32","Merc","Reactive Armor","Man-at-Arms","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","0","1","1","5","0","0","5","0","1","1","0","0","2","3","1","1","1"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Team Infused","Niall","W","14","24","23","+1","1.04","23.0","22.1","9","1","0","0","126","552","22.8%","12.7m","Erad","Phantom","Active Camo","Rearguard","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","1","4","6","0","2","0","2","0","0","0","0","0","0","1","1","1","1"
"9A7DF414-1126-11D3-A615-0CFE459CF380","champs-pool-C-5","2017-08-09 15:57:09 UTC","625.0","Uplink","Precinct","Team Infused","Nolson","W","14","25","17","+8","1.47","24.0","16.3","8","2","0","0","118","531","22.2%","21.6m","NV4","Warfighter","Overdrive","Resupply","Scarab, Trinity Rocket, Bombardment","0","0","0","0","0","0","0","0","0","2","0","4","4","0","0","4","0","1","0","0","0","1","1","0","1","1"
